Time(Iteration),CLCB_Attack,CLCB
2136,24,10
2137,17,10
2138,22,7
2139,18,11
2140,15,9
2141,18,10
2142,15,22
2143,20,14
2144,21,24
2145,17,12
2146,31,9
2147,32,19
2148,15,19
2149,23,17
2150,25,17
2151,21,23
2152,22,16
2153,16,17
2154,20,16
2155,22,10
2156,15,25
2157,21,7
2158,15,15
2159,24,13
2160,24,12
2161,19,14
2162,23,14
2163,21,11
2164,12,13
2165,11,10
2166,20,13
2167,22,18
2168,18,19
2169,23,19
2170,26,14
2171,24,16
2172,24,10
2173,19,10
2174,17,9
2175,24,17
2176,26,12
2177,24,15
2178,19,14
2179,22,16
2180,33,7
2181,14,14
2182,17,12
2183,14,14
2184,16,10
2185,19,25
2186,14,12
2187,23,15
2188,16,20
2189,21,13
2190,12,10
2191,23,17
2192,22,16
2193,19,17
2194,18,13
2195,23,11
2196,23,13
2197,17,12
2198,20,17
2199,14,15
2200,14,14
2201,18,16
2202,21,15
2203,14,17
2204,22,10
2205,15,18
2206,16,18
2207,20,14
2208,23,7
2209,19,17
2210,20,8
2211,23,17
2212,22,13
2213,17,8
2214,24,9
2215,27,13
2216,20,12
2217,18,12
2218,20,17
2219,19,17
2220,26,11
2221,24,18
2222,19,13
2223,18,14
2224,24,13
2225,14,11
2226,23,13
2227,15,14
2228,23,14
2229,16,19
2230,14,14
2231,19,10
2232,20,9
2233,21,5
2234,22,18
2235,23,15
2236,29,17
2237,16,13
2238,21,12
2239,18,14
2240,21,9
2241,21,12
2242,27,12
2243,11,12
2244,19,11
2245,26,24
2246,20,14
2247,20,15
2248,19,14
2249,15,16
2250,22,16
2251,17,12
2252,28,7
2253,14,14
2254,13,15
2255,22,17
2256,17,21
2257,25,21
2258,30,17
2259,23,12
2260,25,19
2261,16,10
2262,19,12
2263,23,13
2264,20,11
2265,24,13
2266,28,12
2267,34,11
2268,13,14
2269,21,16
2270,17,15
2271,19,21
2272,17,15
2273,18,9
2274,16,7
2275,21,13
2276,24,26
2277,21,14
2278,27,17
2279,14,21
2280,10,13
2281,13,20
2282,18,14
2283,22,13
2284,27,9
2285,23,17
2286,18,14
2287,24,8
2288,24,14
2289,24,14
2290,18,9
2291,11,12
2292,15,14
2293,19,11
2294,20,17
2295,16,12
2296,20,10
2297,22,17
2298,22,16
2299,23,6
2300,25,18
2301,24,12
2302,24,15
2303,18,7
2304,18,9
2305,22,15
2306,14,9
2307,23,17
2308,25,12
2309,18,24
2310,29,16
2311,17,14
2312,21,20
2313,25,19
2314,18,14
2315,26,10
2316,17,10
2317,16,17
2318,20,12
2319,26,11
2320,14,12
2321,19,9
2322,11,11
2323,12,14
2324,18,14
2325,15,9
2326,13,12
2327,13,14
2328,20,17
2329,19,10
2330,12,14
2331,14,16
2332,23,16
2333,33,10
2334,18,19
2335,19,12
2336,22,14
2337,20,15
2338,20,16
2339,23,21
2340,29,12
2341,23,11
2342,18,10
2343,17,12
2344,19,15
2345,16,14
2346,20,25
2347,20,17
2348,22,13
2349,34,21
2350,18,8
2351,8,13
2352,20,19
2353,25,16
2354,25,11
2355,18,8
2356,16,19
2357,21,14
2358,21,14
2359,20,22
2360,24,14
2361,19,16
2362,11,19
2363,13,20
2364,20,20
2365,16,11
2366,23,16
2367,23,17
2368,28,15
2369,19,13
2370,28,14
2371,16,17
2372,22,12
2373,22,10
2374,17,9
2375,23,17
2376,13,12
2377,27,11
2378,19,19
2379,33,17
2380,17,16
2381,28,15
2382,19,6
2383,22,20
2384,7,18
2385,21,14
2386,16,14
2387,21,10
2388,15,12
2389,25,14
2390,20,9
2391,25,17
2392,19,16
2393,20,13
2394,19,16
2395,24,12
2396,18,9
2397,31,18
2398,23,10
2399,19,16
2400,27,9
2401,27,19
2402,19,15
2403,12,15
2404,19,12
2405,17,17
2406,19,12
2407,20,15
2408,18,14
2409,16,14
2410,25,12
2411,18,7
2412,18,22
2413,18,16
2414,30,18
2415,14,16
2416,20,9
2417,22,15
2418,27,13
2419,20,14
2420,20,7
2421,27,10
2422,17,14
2423,32,9
2424,17,14
2425,19,18
2426,22,15
2427,18,14
2428,20,15
2429,22,11
2430,13,19
2431,19,19
2432,25,17
2433,12,14
2434,27,12
2435,27,13
2436,19,15
2437,19,20
2438,24,9
2439,24,10
2440,24,20
2441,19,6
2442,20,15
2443,16,15
2444,20,12
2445,20,15
2446,19,15
2447,17,12
2448,14,14
2449,19,12
2450,19,16
2451,12,11
2452,25,14
2453,19,10
2454,20,12
2455,25,21
2456,15,10
2457,19,14
2458,14,10
2459,13,17
2460,21,25
2461,21,9
2462,18,13
2463,16,13
2464,17,12
2465,15,17
2466,16,17
2467,23,19
2468,31,18
2469,19,21
2470,24,12
2471,22,12
2472,18,13
2473,24,27
2474,25,11
2475,23,10
2476,11,7
2477,20,15
2478,15,7
2479,15,12
2480,15,15
2481,20,7
2482,19,19
2483,20,21
2484,9,15
2485,19,14
2486,25,20
2487,26,19
2488,24,10
2489,20,14
2490,21,9
2491,22,27
2492,23,20
2493,21,14
2494,24,16
2495,16,15
2496,28,10
2497,25,16
2498,16,18
2499,20,13
2500,24,11
2501,18,14
2502,13,11
2503,20,13
2504,23,11
2505,20,6
2506,15,17
2507,19,8
2508,22,10
2509,16,15
2510,18,13
2511,23,15
2512,18,14
2513,29,12
2514,18,18
2515,18,15
2516,25,26
2517,22,14
2518,23,13
2519,13,11
2520,19,19
2521,18,18
2522,20,10
2523,25,15
2524,26,15
2525,25,11
2526,21,13
2527,25,17
2528,23,12
2529,13,23
2530,17,12
2531,10,11
2532,19,18
2533,15,20
2534,21,15
2535,17,8
2536,16,14
2537,18,6
2538,21,14
2539,21,19
2540,19,12
2541,27,20
2542,17,19
2543,22,21
2544,16,18
2545,23,19
2546,25,11
2547,23,17
2548,21,16
2549,15,11
2550,16,14
2551,16,13
2552,27,11
2553,20,18
2554,30,8
2555,24,14
2556,15,12
2557,21,12
2558,20,14
2559,20,16
2560,16,10
2561,26,6
2562,20,12
2563,28,14
2564,22,13
2565,21,17
2566,18,10
2567,19,13
2568,22,12
2569,23,13
2570,22,13
2571,29,19
2572,18,20
2573,21,15
2574,16,13
2575,26,9
2576,21,11
2577,12,18
2578,13,15
2579,20,20
2580,15,15
2581,21,21
2582,18,14
2583,22,15
2584,19,9
2585,22,24
2586,15,10
2587,17,14
2588,25,9
2589,22,15
2590,17,15
2591,17,13
2592,25,9
2593,15,17
2594,18,11
2595,22,11
2596,22,12
2597,20,12
2598,16,13
2599,15,13
2600,12,16
2601,16,16
2602,23,10
2603,14,12
2604,27,8
2605,19,12
2606,19,14
2607,10,10
2608,17,14
2609,19,17
2610,20,10
2611,18,9
2612,18,10
2613,20,14
2614,17,12
2615,13,15
2616,18,6
2617,21,14
2618,22,10
2619,22,12
2620,23,22
2621,16,17
2622,22,16
2623,21,8
2624,20,18
2625,22,16
2626,29,11
2627,18,12
2628,20,12
2629,20,21
2630,27,14
2631,21,22
2632,20,15
2633,19,17
2634,19,19
2635,26,12
2636,8,24
2637,15,9
2638,20,14
2639,21,9
2640,24,18
2641,18,9
2642,20,13
2643,13,13
2644,19,10
2645,14,19
2646,19,13
2647,30,16
2648,20,7
2649,12,13
2650,16,13
2651,17,13
2652,16,25
2653,14,17
2654,21,17
2655,27,19
2656,20,12
2657,25,15
2658,28,13
2659,18,17
2660,16,16
2661,28,16
2662,19,15
2663,19,19
2664,21,20
2665,26,12
2666,20,10
2667,29,9
2668,20,17
2669,24,11
2670,21,8
2671,20,16
2672,24,15
2673,21,16
2674,19,18
2675,21,14
2676,21,19
2677,22,10
2678,16,15
2679,21,13
2680,19,13
2681,22,12
2682,15,13
2683,13,8
2684,20,10
2685,18,14
2686,14,11
2687,17,12
2688,14,12
2689,18,13
2690,13,16
2691,22,14
2692,19,18
2693,17,21
2694,21,13
2695,15,12
2696,19,16
2697,23,14
2698,25,16
2699,26,13
2700,16,18
2701,22,11
2702,16,12
2703,25,9
2704,22,8
2705,22,13
2706,16,14
2707,16,10
2708,20,8
2709,22,15
2710,17,10
2711,32,15
2712,21,16
2713,22,14
2714,15,15
2715,24,13
2716,21,14
2717,23,19
2718,11,13
2719,23,14
2720,17,15
2721,20,14
2722,27,14
2723,21,21
2724,24,9
2725,12,11
2726,15,14
2727,22,14
2728,14,15
2729,15,13
2730,25,14
2731,21,17
2732,17,15
2733,14,21
2734,13,15
2735,24,16
2736,16,7
2737,16,15
2738,20,16
2739,21,15
2740,18,16
2741,15,12
2742,26,11
2743,22,10
2744,20,15
2745,19,10
2746,21,16
2747,21,19
2748,22,9
2749,23,17
2750,14,12
2751,20,13
2752,16,17
2753,17,13
2754,23,10
2755,17,25
2756,22,19
2757,19,16
2758,21,12
2759,14,11
2760,14,6
2761,24,19
2762,18,11
2763,25,7
2764,20,12
2765,18,17
2766,20,15
2767,23,10
2768,17,14
2769,16,9
2770,22,13
2771,15,20
2772,28,10
2773,18,14
2774,18,16
2775,19,11
2776,21,14
2777,22,14
2778,19,14
2779,28,16
2780,18,13
2781,13,10
2782,17,18
2783,17,11
2784,24,14
2785,21,17
2786,20,16
2787,20,8
2788,21,10
2789,21,14
2790,14,18
2791,25,16
2792,24,13
2793,20,15
2794,13,16
2795,19,8
2796,20,12
2797,19,14
2798,22,15
2799,23,22
2800,16,14
2801,21,10
2802,23,10
2803,16,9
2804,16,7
2805,16,21
2806,19,16
2807,16,14
2808,22,10
2809,19,18
2810,24,11
2811,21,16
2812,19,18
2813,18,14
2814,20,18
2815,18,12
2816,22,14
2817,17,15
2818,21,13
2819,20,15
2820,22,12
2821,9,19
2822,19,16
2823,15,8
2824,17,13
2825,27,17
2826,19,11
2827,20,12
2828,17,17
2829,25,19
2830,28,13
2831,22,12
2832,22,14
2833,22,11
2834,14,16
2835,16,13
2836,12,14
2837,19,19
2838,19,18
2839,24,8
2840,20,19
2841,18,14
2842,18,15
2843,18,13
2844,22,14
2845,17,18
2846,15,22
2847,27,16
2848,24,13
2849,29,15
2850,25,11
2851,21,18
2852,17,12
2853,23,11
2854,17,12
2855,20,22
2856,18,17
2857,25,19
2858,16,10
2859,24,16
2860,14,15
2861,21,15
2862,16,13
2863,23,14
2864,20,11
2865,33,11
2866,23,16
2867,20,19
2868,19,16
2869,19,13
2870,20,23
2871,20,16
2872,24,10
2873,22,13
2874,24,14
2875,21,7
2876,27,8
2877,13,15
2878,25,13
2879,23,20
2880,17,11
2881,21,11
2882,21,15
2883,21,20
2884,11,15
2885,18,14
2886,17,17
2887,21,22
2888,33,9
2889,24,7
2890,23,13
2891,15,21
2892,17,19
2893,20,17
2894,19,16
2895,17,18
2896,19,19
2897,24,8
2898,24,15
2899,13,11
2900,24,10
2901,20,13
2902,18,13
2903,20,17
2904,30,27
2905,22,20
2906,22,17
2907,30,8
2908,14,12
2909,20,17
2910,12,16
2911,13,17
2912,21,11
2913,20,12
2914,22,14
2915,16,12
2916,18,15
2917,24,20
2918,22,20
2919,15,12
2920,19,15
2921,23,14
2922,19,8
2923,12,11
2924,23,8
2925,25,17
2926,16,13
2927,25,18
2928,25,16
2929,18,13
2930,24,7
2931,21,9
2932,15,15
2933,18,9
2934,20,13
2935,24,11
2936,14,18
2937,27,14
2938,12,14
2939,24,15
2940,16,16
2941,15,8
2942,19,11
2943,19,14
2944,20,12
2945,19,7
2946,25,13
2947,29,14
2948,20,11
2949,30,11
2950,29,11
2951,13,6
2952,21,15
2953,24,8
2954,20,6
2955,18,14
2956,13,18
2957,16,12
2958,18,13
2959,24,16
2960,22,11
2961,26,13
2962,11,11
2963,27,20
2964,17,14
2965,19,11
2966,22,12
2967,21,11
2968,21,18
2969,32,18
2970,17,21
2971,22,12
2972,21,16
2973,26,11
2974,16,10
2975,22,14
2976,16,9
2977,17,15
2978,20,19
2979,14,19
2980,17,12
2981,20,18
2982,27,16
2983,18,17
2984,19,14
2985,14,11
2986,22,16
2987,17,8
2988,18,12
2989,33,16
2990,29,7
2991,24,11
2992,18,12
2993,21,11
2994,25,17
2995,20,7
2996,20,10
2997,22,15
2998,18,17
2999,20,8
3000,24,20
3001,17,15
3002,18,17
3003,25,13
3004,19,9
3005,19,20
3006,20,11
3007,19,17
3008,21,11
3009,29,14
3010,23,15
3011,28,15
3012,26,14
3013,26,15
3014,16,13
3015,13,16
3016,16,14
3017,26,13
3018,23,16
3019,23,19
3020,18,19
3021,15,11
3022,17,15
3023,24,11
3024,26,10
3025,24,14
3026,11,19
3027,26,12
3028,17,16
3029,18,19
3030,17,15
3031,21,14
3032,24,7
3033,17,8
3034,27,12
3035,17,15
3036,16,10
3037,20,14
3038,21,13
3039,19,10
3040,15,10
3041,18,17
3042,19,7
3043,17,12
3044,20,19
3045,13,13
3046,27,11
3047,24,16
3048,14,16
3049,28,14
3050,17,9
3051,22,14
3052,18,14
3053,18,13
3054,19,12
3055,17,11
3056,15,18
3057,24,13
3058,27,16
3059,20,11
3060,15,11
3061,22,16
3062,16,17
3063,27,15
3064,11,10
3065,15,14
3066,15,15
3067,15,10
3068,16,12
3069,24,15
3070,18,13
3071,21,12
3072,20,15
3073,24,12
3074,32,19
3075,18,18
3076,15,13
3077,23,11
3078,21,13
3079,21,17
3080,17,14
3081,15,14
3082,14,24
3083,20,16
3084,18,16
3085,20,12
3086,21,19
3087,19,16
3088,11,12
3089,24,13
3090,18,13
3091,25,15
3092,23,10
3093,17,11
3094,25,15
3095,13,17
3096,35,17
3097,12,17
3098,21,21
3099,20,15
3100,15,12
3101,21,15
3102,27,13
3103,18,22
3104,19,14
3105,24,12
3106,29,14
3107,20,21
3108,22,10
3109,27,8
3110,22,16
3111,17,9
3112,16,10
3113,21,15
3114,16,17
3115,14,12
3116,20,11
3117,20,17
3118,15,9
3119,20,15
3120,21,10
3121,21,12
3122,15,12
3123,15,18
3124,24,13
3125,14,11
3126,15,15
3127,17,8
3128,21,11
3129,23,14
3130,21,12
3131,18,10
3132,16,14
3133,20,9
3134,19,14
3135,28,20
3136,26,21
3137,25,14
3138,22,20
3139,23,10
3140,24,15
3141,17,7
3142,18,15
3143,12,19
3144,29,15
3145,21,19
3146,22,20
3147,11,12
3148,18,11
3149,21,19
3150,15,18
3151,22,12
3152,21,11
3153,21,13
3154,21,18
3155,20,14
3156,14,13
3157,12,17
3158,16,16
3159,25,17
3160,17,16
3161,30,8
3162,22,11
3163,18,9
3164,17,12
3165,14,10
3166,16,15
3167,15,15
3168,17,14
3169,27,17
3170,27,15
3171,22,9
3172,13,8
3173,17,11
3174,20,21
3175,13,12
3176,21,12
3177,19,12
3178,15,14
3179,22,8
3180,11,12
3181,19,17
3182,26,18
3183,20,12
3184,27,10
3185,19,14
3186,18,12
3187,24,20
3188,18,16
3189,17,11
3190,20,16
3191,17,16
3192,19,10
3193,26,18
3194,24,12
3195,26,15
3196,14,7
3197,19,19
3198,20,8
3199,22,14
3200,19,14
3201,15,15
3202,17,12
3203,18,8
3204,25,15
3205,20,16
3206,14,13
3207,20,14
3208,26,12
3209,17,16
3210,31,18
3211,25,12
3212,19,8
3213,20,9
3214,19,11
3215,17,9
3216,16,18
3217,19,16
3218,19,18
3219,21,15
3220,15,16
3221,21,11
3222,20,12
3223,26,20
3224,21,17
3225,21,16
3226,19,13
3227,16,11
3228,15,12
3229,27,10
3230,21,20
3231,14,6
3232,17,14
3233,22,18
3234,15,12
3235,23,7
3236,19,15
3237,14,13
3238,17,12
3239,17,12
3240,17,9
3241,20,17
3242,15,19
3243,17,14
3244,15,12
3245,15,15
3246,27,15
3247,21,11
3248,24,16
3249,18,15
3250,25,11
3251,24,12
3252,29,13
3253,19,9
3254,19,14
3255,17,8
3256,20,21
3257,15,14
3258,13,13
3259,28,8
3260,19,14
3261,26,14
3262,19,13
3263,20,16
3264,19,20
3265,24,14
3266,19,16
3267,32,22
3268,21,16
3269,26,18
3270,26,11
3271,16,13
3272,17,14
3273,18,12
3274,14,15
3275,29,12
3276,19,12
3277,16,23
3278,18,12
3279,19,9
3280,24,9
3281,16,16
3282,25,17
3283,22,21
3284,11,12
3285,15,8
3286,17,13
3287,23,12
3288,21,16
3289,14,17
3290,27,21
3291,22,13
3292,17,16
3293,18,12
3294,16,11
3295,24,14
3296,21,13
3297,20,14
3298,19,15
3299,20,18
3300,22,11
3301,29,13
3302,22,9
3303,16,13
3304,19,11
3305,21,13
3306,19,13
3307,28,15
3308,20,17
3309,23,16
3310,16,12
3311,21,18
3312,17,13
3313,20,12
3314,20,9
3315,22,15
3316,21,15
3317,16,11
3318,25,19
3319,25,13
3320,18,15
3321,24,17
3322,20,16
3323,20,11
3324,29,10
3325,21,13
3326,19,9
3327,24,10
3328,20,11
3329,23,16
3330,17,14
3331,15,14
3332,17,13
3333,18,7
3334,23,10
3335,15,13
3336,9,21
3337,12,7
3338,19,15
3339,11,12
3340,27,10
3341,15,6
3342,15,12
3343,12,9
3344,15,20
3345,19,15
3346,24,12
3347,16,18
3348,20,10
3349,20,11
3350,14,9
3351,12,13
3352,22,18
3353,21,17
3354,22,19
3355,25,21
3356,27,16
3357,21,16
3358,20,10
3359,16,9
3360,20,21
3361,17,17
3362,13,12
3363,20,11
3364,27,7
3365,22,17
3366,23,17
3367,20,13
3368,17,8
3369,23,13
3370,25,11
3371,27,21
3372,23,10
3373,29,13
3374,20,18
3375,16,6
3376,19,15
3377,24,16
3378,18,15
3379,21,12
3380,24,11
3381,17,20
3382,28,11
3383,23,16
3384,24,12
3385,28,15
3386,23,10
3387,19,12
3388,27,17
3389,15,9
3390,21,13
3391,20,15
3392,21,18
3393,24,19
3394,17,8
3395,13,17
3396,24,12
3397,16,13
3398,23,10
3399,16,10
3400,21,12
3401,21,12
3402,21,12
3403,18,9
3404,16,12
3405,18,8
3406,21,13
3407,14,19
3408,19,14
3409,19,13
3410,19,11
3411,26,20
3412,19,11
3413,17,12
3414,15,12
3415,27,12
3416,23,17
3417,21,16
3418,18,13
3419,19,23
3420,22,11
3421,21,11
3422,18,14
3423,23,9
3424,14,8
3425,20,19
3426,21,20
3427,14,10
3428,20,14
3429,25,16
3430,13,14
3431,18,14
3432,22,13
3433,25,12
3434,21,19
3435,19,12
3436,10,12
3437,22,8
3438,15,16
3439,11,16
3440,13,9
3441,27,8
3442,21,16
3443,22,15
3444,21,13
3445,21,11
3446,15,10
3447,22,12
3448,16,13
3449,19,16
3450,22,13
3451,20,14
3452,27,15
3453,25,13
3454,15,21
3455,23,13
3456,21,10
3457,14,13
3458,15,18
3459,17,12
3460,21,13
3461,24,15
3462,21,15
3463,17,15
3464,22,14
3465,18,10
3466,25,17
3467,17,15
3468,11,10
3469,21,9
3470,30,16
3471,18,15
3472,21,15
3473,22,13
3474,19,14
3475,23,23
3476,22,17
3477,22,12
3478,21,11
3479,21,18
3480,17,11
3481,8,19
3482,13,16
3483,20,24
3484,21,14
3485,14,10
3486,20,16
3487,17,14
3488,18,15
3489,25,16
3490,15,16
3491,15,15
3492,20,11
3493,14,13
3494,18,12
3495,26,16
3496,15,9
3497,18,14
3498,22,10
3499,24,15
3500,20,20
3501,22,13
3502,19,15
3503,15,10
3504,21,19
3505,15,11
3506,20,19
3507,18,15
3508,18,8
3509,18,15
3510,16,14
3511,21,20
3512,17,16
3513,16,15
3514,24,13
3515,23,12
3516,22,19
3517,14,13
3518,18,10
3519,16,12
3520,17,13
3521,13,9
3522,14,13
3523,25,18
3524,32,13
3525,21,10
3526,18,11
3527,18,10
3528,22,15
3529,20,17
3530,19,12
3531,27,20
3532,21,15
3533,18,8
3534,18,10
3535,22,16
3536,16,10
3537,20,12
3538,19,12
3539,25,9
3540,17,14
3541,16,16
3542,23,15
3543,22,13
3544,19,12
3545,15,10
3546,12,12
3547,21,11
3548,16,9
3549,20,13
3550,13,12
3551,17,10
3552,22,12
3553,18,14
3554,7,8
3555,31,18
3556,13,29
3557,21,11
3558,21,14
3559,24,13
3560,15,12
3561,20,11
3562,21,8
3563,24,13
3564,15,12
3565,18,9
3566,25,12
3567,15,11
3568,20,15
3569,29,7
3570,23,10
3571,16,10
3572,14,10
3573,11,11
3574,15,14
3575,27,11
3576,23,11
3577,24,14
3578,14,12
3579,19,14
3580,16,17
3581,19,11
3582,25,18
3583,18,16
3584,21,18
3585,27,10
3586,20,15
3587,17,11
3588,21,19
3589,22,12
3590,16,12
3591,16,22
3592,16,13
3593,18,14
3594,16,16
3595,15,10
3596,24,18
3597,18,17
3598,18,14
3599,20,17
3600,23,14
3601,22,6
3602,12,6
3603,20,17
3604,17,10
3605,25,10
3606,17,15
3607,17,8
3608,24,11
3609,17,10
3610,19,18
3611,17,19
3612,26,19
3613,15,11
3614,16,13
3615,26,7
3616,23,10
3617,19,12
3618,23,15
3619,12,14
3620,22,11
3621,25,11
3622,24,15
3623,24,16
3624,13,12
3625,20,16
3626,16,13
3627,19,21
3628,18,10
3629,24,16
3630,28,10
3631,16,15
3632,19,8
3633,15,13
3634,27,17
3635,18,13
3636,27,15
3637,22,15
3638,22,16
3639,26,16
3640,24,17
3641,21,13
3642,16,11
3643,24,14
3644,18,6
3645,15,20
3646,27,16
3647,19,12
3648,27,16
3649,12,20
3650,18,14
3651,29,11
3652,19,18
3653,25,16
3654,14,13
3655,24,10
3656,20,13
3657,26,17
3658,22,10
3659,13,9
3660,22,16
3661,25,13
3662,17,14
3663,25,16
3664,14,18
3665,22,12
3666,17,10
3667,23,16
3668,12,16
3669,15,13
3670,31,15
3671,22,9
3672,12,12
3673,17,9
3674,20,5
3675,24,12
3676,16,11
3677,11,9
3678,16,17
3679,19,16
3680,18,16
3681,26,15
3682,16,7
3683,27,10
3684,23,15
3685,22,4
3686,27,14
3687,23,16
3688,23,12
3689,27,19
3690,19,15
3691,14,16
3692,20,8
3693,14,19
3694,23,14
3695,13,8
3696,18,14
3697,19,13
3698,25,8
3699,27,12
3700,19,12
3701,24,11
3702,16,15
3703,23,9
3704,13,20
3705,13,14
3706,17,18
3707,25,13
3708,21,14
3709,17,19
3710,19,12
3711,28,11
3712,30,26
3713,25,17
3714,18,10
3715,21,15
3716,24,9
3717,21,16
3718,16,16
3719,20,14
3720,13,18
3721,17,13
3722,26,18
3723,20,20
3724,17,15
3725,26,19
3726,14,14
3727,15,9
3728,16,6
3729,21,12
3730,22,25
3731,19,10
3732,24,20
3733,16,16
3734,16,16
3735,20,10
3736,25,16
3737,16,8
3738,17,11
3739,24,12
3740,20,10
3741,22,12
3742,23,20
3743,19,14
3744,15,14
3745,16,12
3746,20,19
3747,19,16
3748,22,12
3749,24,7
3750,22,14
3751,21,10
3752,12,7
3753,23,12
3754,16,12
3755,25,8
3756,20,4
3757,25,13
3758,18,18
3759,17,15
3760,23,12
3761,21,10
3762,17,11
3763,23,13
3764,18,15
3765,23,11
3766,27,10
3767,15,8
3768,16,18
3769,25,14
3770,11,10
3771,25,14
3772,25,9
3773,21,12
3774,22,11
3775,30,21
3776,15,13
3777,18,12
3778,17,13
3779,31,19
3780,29,16
3781,20,11
3782,19,10
3783,16,16
3784,16,13
3785,11,13
3786,22,9
3787,20,14
3788,25,27
3789,24,12
3790,20,14
3791,18,15
3792,24,14
3793,24,13
3794,21,10
3795,20,8
3796,20,11
3797,16,10
3798,16,22
3799,23,17
3800,21,17
3801,19,25
3802,20,11
3803,20,11
3804,9,15
3805,18,10
3806,24,9
3807,17,10
3808,13,15
3809,13,23
3810,27,14
3811,21,13
3812,21,6
3813,23,13
3814,15,11
3815,24,11
3816,16,13
3817,17,17
3818,17,11
3819,18,14
3820,18,17
3821,24,10
3822,25,10
3823,17,15
3824,18,11
3825,20,18
3826,17,13
3827,15,18
3828,20,16
3829,13,9
3830,13,9
3831,26,15
3832,17,13
3833,18,15
3834,20,14
3835,12,19
3836,25,12
3837,23,16
3838,23,10
3839,30,11
3840,21,10
3841,20,11
3842,21,10
3843,16,17
3844,15,13
3845,14,10
3846,25,11
3847,20,16
3848,26,17
3849,15,10
3850,22,17
3851,22,12
3852,22,14
3853,23,15
3854,18,17
3855,13,6
3856,24,19
3857,24,17
3858,23,10
3859,25,17
3860,17,14
3861,17,12
3862,20,13
3863,24,10
3864,21,11
3865,19,19
3866,15,9
3867,26,18
3868,11,14
3869,21,14
3870,18,16
3871,20,15
3872,17,15
3873,25,14
3874,25,12
3875,29,11
3876,18,12
3877,20,12
3878,14,14
3879,20,9
3880,30,9
3881,23,15
3882,25,20
3883,15,11
3884,19,19
3885,19,12
3886,23,10
3887,26,11
3888,17,18
3889,19,16
3890,18,8
3891,23,11
3892,25,16
3893,21,7
3894,15,19
3895,17,18
3896,17,17
3897,18,14
3898,20,12
3899,15,14
3900,24,15
3901,22,14
3902,12,12
3903,20,16
3904,10,12
3905,17,18
3906,21,11
3907,22,16
3908,28,13
3909,18,16
3910,24,13
3911,18,11
3912,19,10
3913,18,12
3914,24,12
3915,20,18
3916,13,10
3917,28,9
3918,27,15
3919,13,15
3920,17,20
3921,15,11
3922,19,16
3923,14,14
3924,20,13
3925,19,14
3926,24,15
3927,18,15
3928,20,14
3929,28,20
3930,19,14
3931,25,9
3932,15,9
3933,14,17
3934,16,6
3935,9,10
3936,24,11
3937,22,14
3938,20,16
3939,15,18
3940,22,12
3941,22,13
3942,11,16
3943,27,14
3944,21,14
3945,21,8
3946,21,10
3947,18,11
3948,14,11
3949,17,17
3950,20,10
3951,21,12
3952,14,19
3953,25,14
3954,15,15
3955,22,11
3956,15,11
3957,21,16
3958,27,14
3959,23,10
3960,20,17
3961,22,12
3962,25,13
3963,21,11
3964,27,20
3965,18,14
3966,18,13
3967,24,13
3968,19,13
3969,21,20
3970,23,8
3971,18,9
3972,19,10
3973,21,17
3974,18,12
3975,27,10
3976,22,9
3977,23,15
3978,20,17
3979,21,17
3980,31,15
3981,21,7
3982,31,16
3983,17,8
3984,19,14
3985,21,19
3986,22,18
3987,20,18
3988,18,11
3989,14,17
3990,19,18
3991,15,9
3992,26,17
3993,13,23
3994,16,16
3995,17,11
3996,22,17
3997,18,18
3998,26,10
3999,19,14
4000,14,11
4001,25,12
4002,14,18
4003,21,18
4004,13,12
4005,20,16
4006,23,16
4007,32,19
4008,23,20
4009,16,11
4010,20,11
4011,19,7
4012,26,16
4013,20,20
4014,17,13
4015,20,15
4016,21,17
4017,30,8
4018,14,15
4019,14,14
4020,14,12
4021,15,12
4022,18,14
4023,29,14
4024,27,17
4025,22,16
4026,23,13
4027,20,13
4028,21,15
4029,12,20
4030,14,18
4031,29,12
4032,20,12
4033,19,13
4034,15,7
4035,15,17
4036,19,15
4037,9,16
4038,20,12
4039,10,11
4040,18,11
4041,16,11
4042,17,17
4043,10,9
4044,19,11
4045,18,8
4046,25,9
4047,22,15
4048,25,8
4049,21,15
4050,11,9
4051,17,11
4052,11,13
4053,20,13
4054,25,11
4055,20,6
4056,17,19
4057,21,13
4058,20,14
4059,21,13
4060,16,9
4061,10,12
4062,23,9
4063,13,14
4064,29,12
4065,18,11
4066,21,12
4067,17,11
4068,23,17
4069,30,17
4070,24,9
4071,21,18
4072,16,12
4073,23,18
4074,13,17
4075,15,20
4076,15,9
4077,25,10
4078,22,12
4079,17,9
4080,25,12
4081,15,16
4082,10,13
4083,29,14
4084,14,13
4085,21,5
4086,24,15
4087,22,13
4088,22,15
4089,26,18
4090,21,12
4091,19,11
4092,20,14
4093,19,8
4094,16,15
4095,26,17
4096,17,11
4097,20,9
4098,22,15
4099,14,13
4100,19,12
4101,24,12
4102,16,11
4103,17,9
4104,21,18
4105,22,8
4106,25,14
4107,15,16
4108,16,16
4109,12,7
4110,24,11
4111,18,19
4112,18,19
4113,17,15
4114,16,7
4115,13,9
4116,18,8
4117,22,16
4118,23,11
4119,16,11
4120,19,14
4121,11,19
4122,24,10
4123,20,24
4124,21,19
4125,18,12
4126,20,18
4127,23,11
4128,25,11
4129,24,10
4130,19,12
4131,26,16
