Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
1655,15,6,25
1656,5,5,8
1657,5,7,12
1658,6,5,15
1659,6,6,17
1660,5,5,9
1661,6,5,5
1662,5,6,5
1663,6,5,9
1664,7,6,5
1665,5,5,8
1666,7,12,5
1667,5,5,9
1668,5,7,5
1669,5,5,5
1670,5,12,18
1671,6,5,5
1672,6,7,22
1673,9,14,10
1674,5,10,6
1675,5,7,10
1676,10,6,15
1677,9,10,14
1678,10,13,5
1679,6,5,10
1680,8,5,14
1681,5,10,6
1682,6,10,6
1683,8,14,5
1684,6,7,6
1685,5,8,10
1686,5,6,7
1687,5,5,6
1688,5,5,8
1689,5,6,9
1690,5,6,5
1691,9,5,12
1692,5,11,5
1693,14,11,7
1694,6,15,23
1695,6,13,5
1696,5,6,8
1697,7,5,6
1698,7,8,6
1699,11,5,8
1700,9,5,13
1701,7,6,13
1702,5,6,7
1703,11,5,11
1704,7,5,5
1705,5,5,13
1706,5,9,6
1707,6,6,8
1708,5,5,12
