Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
1270,7297,15611,5673
1271,7297,15613,5673
1272,7297,15624,5682
1273,7298,15641,5682
1274,7323,15646,5683
1275,7323,15648,5683
1276,7326,15663,5705
1277,7326,15691,5705
1278,7332,15702,5705
1279,7332,15702,5707
1280,7354,15713,5709
1281,7369,15717,5717
1282,7376,15727,5718
1283,7395,15751,5719
1284,7400,15751,5720
1285,7408,15765,5720
1286,7408,15771,5723
1287,7424,15774,5732
1288,7424,15779,5734
1289,7428,15809,5737
1290,7432,15826,5739
1291,7435,15834,5745
1292,7435,15854,5745
1293,7435,15865,5758
1294,7441,15880,5758
1295,7448,15890,5761
1296,7449,15903,5761
1297,7464,15924,5761
1298,7470,15943,5768
1299,7470,15954,5768
1300,7479,15954,5768
1301,7479,15959,5768
1302,7480,15961,5768
1303,7480,15963,5768
1304,7480,15964,5774
1305,7480,15975,5783
1306,7507,16005,5783
1307,7510,16010,5783
1308,7510,16019,5787
1309,7514,16031,5792
1310,7514,16056,5800
1311,7524,16058,5800
1312,7535,16098,5804
1313,7535,16114,5815
1314,7535,16116,5817
1315,7543,16117,5817
1316,7543,16123,5831
1317,7543,16131,5832
1318,7545,16144,5832
1319,7550,16163,5833
1320,7555,16174,5833
1321,7556,16179,5836
1322,7556,16192,5856
1323,7577,16226,5858
1324,7603,16226,5867
1325,7618,16232,5869
1326,7639,16233,5872
1327,7639,16244,5872
1328,7640,16256,5873
1329,7640,16275,5875
1330,7640,16286,5875
1331,7640,16296,5876
1332,7642,16303,5882
1333,7645,16319,5883
1334,7646,16322,5884
1335,7650,16324,5885
1336,7653,16334,5887
1337,7670,16347,5887
1338,7671,16347,5893
1339,7683,16359,5894
1340,7685,16371,5896
1341,7693,16376,5899
1342,7713,16377,5899
1343,7715,16385,5904
1344,7715,16385,5915
1345,7716,16404,5915
1346,7716,16410,5915
1347,7722,16435,5917
1348,7723,16439,5919
1349,7723,16465,5920
1350,7723,16481,5920
1351,7727,16523,5925
1352,7727,16532,5925
1353,7744,16545,5935
1354,7745,16545,5938
1355,7746,16554,5939
1356,7746,16565,5941
1357,7746,16566,5955
1358,7748,16568,5955
1359,7757,16587,5957
1360,7770,16601,5960
1361,7774,16610,5967
1362,7775,16612,5968
1363,7776,16615,5968
1364,7777,16624,5971
1365,7781,16630,5978
1366,7789,16635,5995
1367,7791,16635,5995
1368,7791,16646,5996
1369,7791,16650,6005
1370,7791,16661,6007
1371,7793,16664,6009
1372,7793,16686,6011
1373,7793,16695,6012
1374,7816,16717,6013
1375,7821,16735,6014
1376,7853,16740,6014
1377,7863,16754,6014
1378,7872,16774,6015
1379,7876,16779,6020
1380,7876,16796,6020
1381,7880,16815,6020
1382,7881,16823,6023
1383,7881,16832,6026
1384,7881,16849,6032
1385,7881,16868,6047
1386,7881,16882,6050
1387,7889,16891,6052
1388,7890,16893,6053
1389,7894,16912,6056
1390,7895,16923,6061
1391,7901,16925,6066
1392,7901,16936,6068
1393,7901,16937,6072
1394,7910,16962,6072
1395,7910,16986,6073
1396,7913,16997,6073
1397,7914,16997,6077
1398,7915,17019,6077
1399,7916,17026,6078
1400,7918,17037,6082
1401,7925,17045,6083
1402,7925,17049,6091
1403,7929,17060,6091
1404,7933,17071,6092
1405,7957,17077,6099
1406,7957,17082,6104
1407,7968,17084,6104
1408,7968,17094,6104
1409,7968,17122,6105
1410,7981,17131,6105
1411,8005,17144,6105
1412,8016,17173,6105
1413,8016,17187,6110
1414,8018,17194,6110
1415,8019,17198,6113
1416,8019,17204,6113
1417,8034,17235,6122
1418,8035,17237,6122
1419,8036,17247,6124
1420,8036,17247,6127
1421,8042,17251,6128
1422,8048,17259,6129
1423,8054,17266,6130
1424,8054,17271,6137
1425,8054,17293,6138
1426,8056,17306,6147
1427,8058,17333,6149
1428,8061,17343,6152
1429,8083,17352,6158
1430,8099,17360,6159
1431,8100,17365,6159
1432,8117,17368,6160
1433,8117,17379,6160
1434,8119,17390,6160
1435,8120,17406,6166
1436,8120,17412,6166
1437,8123,17420,6184
1438,8135,17424,6184
1439,8139,17431,6188
1440,8140,17442,6190
1441,8140,17448,6190
1442,8162,17471,6197
1443,8178,17483,6200
1444,8178,17497,6201
1445,8179,17498,6202
1446,8182,17503,6208
1447,8182,17506,6211
1448,8182,17515,6211
1449,8182,17516,6213
1450,8182,17525,6214
1451,8182,17536,6214
1452,8184,17571,6214
1453,8185,17571,6219
1454,8192,17573,6221
1455,8198,17579,6223
1456,8202,17603,6223
1457,8214,17611,6223
1458,8220,17627,6225
1459,8221,17627,6225
1460,8224,17627,6225
1461,8237,17633,6226
1462,8238,17638,6226
1463,8241,17652,6226
1464,8248,17671,6226
1465,8248,17676,6227
1466,8251,17685,6228
1467,8252,17716,6238
1468,8252,17735,6239
1469,8253,17735,6239
1470,8253,17746,6239
1471,8253,17749,6244
1472,8253,17758,6244
1473,8255,17760,6245
1474,8257,17777,6250
1475,8258,17780,6250
1476,8261,17788,6254
1477,8268,17798,6267
1478,8269,17824,6269
1479,8269,17829,6283
1480,8275,17845,6291
1481,8276,17848,6291
1482,8277,17850,6291
1483,8278,17853,6291
1484,8278,17853,6294
1485,8287,17865,6294
1486,8287,17888,6294
1487,8292,17899,6294
1488,8292,17932,6294
1489,8295,17952,6294
1490,8296,17952,6295
1491,8296,17953,6296
1492,8314,17963,6296
1493,8315,17968,6296
1494,8319,17980,6297
1495,8334,17987,6301
1496,8339,17992,6302
1497,8339,17997,6303
1498,8339,18001,6303
1499,8340,18006,6308
1500,8352,18008,6311
1501,8356,18019,6312
1502,8362,18036,6314
1503,8362,18048,6314
1504,8362,18054,6318
1505,8363,18055,6318
1506,8363,18062,6331
1507,8363,18075,6331
1508,8364,18108,6335
1509,8377,18109,6335
1510,8380,18113,6336
1511,8380,18117,6336
1512,8381,18119,6340
1513,8383,18133,6341
1514,8384,18134,6341
1515,8386,18145,6341
1516,8386,18150,6342
1517,8386,18167,6342
1518,8398,18189,6342
1519,8402,18214,6343
1520,8402,18227,6343
1521,8403,18227,6343
1522,8403,18228,6351
1523,8407,18244,6351
1524,8408,18259,6357
1525,8411,18264,6367
1526,8411,18286,6371
1527,8430,18292,6372
1528,8443,18316,6374
1529,8454,18327,6374
1530,8454,18336,6387
1531,8454,18353,6388
1532,8454,18366,6388
1533,8459,18380,6388
1534,8459,18382,6394
1535,8460,18387,6395
1536,8465,18414,6395
1537,8478,18429,6399
1538,8479,18440,6399
1539,8485,18451,6399
1540,8486,18451,6400
1541,8486,18453,6400
1542,8486,18461,6403
1543,8487,18463,6413
1544,8488,18464,6414
1545,8497,18468,6429
1546,8500,18470,6435
1547,8501,18486,6439
1548,8501,18506,6439
1549,8507,18518,6439
1550,8509,18519,6442
1551,8512,18526,6443
1552,8515,18530,6446
1553,8523,18535,6446
1554,8523,18537,6446
1555,8523,18539,6446
1556,8523,18551,6447
1557,8541,18568,6454
1558,8547,18574,6455
1559,8547,18576,6455
1560,8550,18580,6455
1561,8550,18581,6471
1562,8550,18582,6485
1563,8574,18583,6486
1564,8576,18592,6487
1565,8578,18596,6487
1566,8600,18602,6491
1567,8600,18604,6498
1568,8600,18604,6498
1569,8600,18604,6500
1570,8600,18605,6500
1571,8600,18610,6500
1572,8604,18639,6510
1573,8604,18652,6510
1574,8611,18653,6522
1575,8611,18669,6525
1576,8613,18669,6528
1577,8617,18678,6528
1578,8640,18687,6530
1579,8640,18709,6530
1580,8644,18712,6536
1581,8655,18719,6537
1582,8656,18728,6538
1583,8656,18740,6552
1584,8657,18740,6554
1585,8682,18747,6557
1586,8710,18757,6557
1587,8715,18784,6557
1588,8738,18795,6559
1589,8744,18806,6560
1590,8747,18807,6560
1591,8748,18817,6560
1592,8748,18850,6561
1593,8752,18872,6561
1594,8788,18876,6561
1595,8790,18915,6576
1596,8790,18923,6582
1597,8791,18961,6587
1598,8791,18965,6589
1599,8791,18979,6604
1600,8801,19011,6606
1601,8801,19029,6608
1602,8803,19034,6610
1603,8812,19040,6619
1604,8813,19049,6621
1605,8817,19057,6621
1606,8827,19063,6625
1607,8828,19068,6626
1608,8838,19091,6626
1609,8839,19099,6629
1610,8858,19110,6634
1611,8862,19110,6645
1612,8879,19110,6647
1613,8879,19123,6650
1614,8879,19137,6650
1615,8882,19145,6650
1616,8883,19148,6651
1617,8884,19160,6651
1618,8886,19182,6660
1619,8888,19199,6665
1620,8888,19207,6670
1621,8893,19212,6671
1622,8903,19230,6675
1623,8907,19237,6676
1624,8908,19261,6678
1625,8917,19265,6678
1626,8932,19269,6678
1627,8932,19276,6678
1628,8949,19276,6678
1629,8949,19287,6678
1630,8958,19303,6687
1631,8959,19312,6694
1632,8982,19326,6699
1633,8996,19332,6712
1634,8997,19341,6712
1635,9015,19346,6718
1636,9031,19355,6718
1637,9031,19364,6731
1638,9032,19378,6731
1639,9040,19389,6731
1640,9042,19411,6732
1641,9042,19412,6732
1642,9042,19416,6732
1643,9043,19426,6741
1644,9045,19430,6743
1645,9046,19432,6744
1646,9047,19452,6750
1647,9057,19477,6761
1648,9059,19491,6764
1649,9059,19494,6764
1650,9062,19496,6766
1651,9074,19508,6767
1652,9079,19508,6770
1653,9079,19530,6774
