Time(Iteration),CUCB_Attack_prop=1,CUCB_Attack_prop=2,CUCB_Attack_prop=3
1287,4597,6017,4619
1288,4598,6017,4619
1289,4598,6017,4621
1290,4601,6018,4621
1291,4601,6018,4624
1292,4611,6018,4624
1293,4613,6018,4626
1294,4613,6018,4626
1295,4613,6018,4638
1296,4613,6021,4638
1297,4614,6027,4638
1298,4615,6028,4639
1299,4616,6028,4647
1300,4619,6028,4648
1301,4620,6028,4648
1302,4620,6028,4650
1303,4620,6038,4650
1304,4621,6038,4650
1305,4621,6039,4656
1306,4621,6039,4656
1307,4621,6040,4656
1308,4622,6041,4657
1309,4623,6041,4657
1310,4626,6041,4657
1311,4627,6042,4658
1312,4627,6042,4673
1313,4627,6054,4676
1314,4628,6054,4702
1315,4630,6054,4704
1316,4630,6054,4705
1317,4639,6055,4705
1318,4639,6063,4709
1319,4640,6063,4710
1320,4640,6063,4711
1321,4640,6067,4711
1322,4641,6067,4711
1323,4643,6076,4711
1324,4644,6089,4711
1325,4655,6090,4714
1326,4655,6090,4714
1327,4656,6093,4715
1328,4657,6093,4716
1329,4661,6093,4716
1330,4661,6093,4716
1331,4661,6096,4717
1332,4661,6103,4717
1333,4662,6103,4717
1334,4663,6103,4718
1335,4663,6106,4720
1336,4663,6106,4725
1337,4664,6121,4726
1338,4664,6124,4728
1339,4665,6130,4728
1340,4665,6130,4730
1341,4666,6133,4744
1342,4668,6134,4744
1343,4669,6135,4744
1344,4669,6142,4744
1345,4669,6150,4744
1346,4669,6150,4761
1347,4669,6151,4762
1348,4669,6151,4777
1349,4670,6161,4777
1350,4670,6162,4777
1351,4670,6163,4778
1352,4671,6163,4779
1353,4672,6166,4779
1354,4672,6170,4781
1355,4672,6170,4781
1356,4672,6170,4782
1357,4672,6192,4782
1358,4675,6193,4782
1359,4690,6203,4782
1360,4693,6204,4782
1361,4699,6204,4782
1362,4699,6211,4789
1363,4699,6211,4790
1364,4699,6211,4797
1365,4700,6211,4797
1366,4701,6212,4797
1367,4712,6220,4797
1368,4712,6220,4797
1369,4712,6220,4797
1370,4712,6230,4797
1371,4712,6233,4817
1372,4724,6233,4817
1373,4725,6234,4817
1374,4725,6234,4817
1375,4726,6234,4828
1376,4738,6235,4829
1377,4739,6235,4829
1378,4739,6237,4829
1379,4739,6241,4830
1380,4740,6244,4830
1381,4740,6248,4834
1382,4740,6248,4834
1383,4741,6248,4835
1384,4742,6249,4836
1385,4755,6251,4836
1386,4755,6260,4837
1387,4755,6262,4837
1388,4755,6267,4837
1389,4756,6275,4837
1390,4766,6276,4840
1391,4766,6277,4840
1392,4766,6278,4840
1393,4766,6286,4840
1394,4766,6286,4840
1395,4768,6286,4841
1396,4768,6287,4841
1397,4768,6287,4843
1398,4778,6291,4844
1399,4780,6291,4847
1400,4780,6309,4847
1401,4782,6327,4851
1402,4782,6327,4852
1403,4782,6328,4852
1404,4783,6328,4852
1405,4783,6328,4852
1406,4784,6328,4855
1407,4784,6329,4862
1408,4788,6331,4862
1409,4797,6331,4865
1410,4808,6331,4866
1411,4808,6334,4866
1412,4809,6336,4867
1413,4809,6339,4867
1414,4809,6363,4869
1415,4811,6364,4869
1416,4813,6365,4870
1417,4815,6377,4871
1418,4815,6377,4883
1419,4815,6377,4883
1420,4816,6379,4891
1421,4818,6379,4891
1422,4818,6379,4893
1423,4818,6379,4894
1424,4818,6379,4911
1425,4818,6380,4911
1426,4818,6386,4912
1427,4828,6386,4913
1428,4828,6386,4913
1429,4828,6395,4913
1430,4828,6396,4913
1431,4832,6397,4918
1432,4841,6397,4919
1433,4841,6397,4939
1434,4853,6398,4939
1435,4853,6398,4939
1436,4853,6399,4940
1437,4853,6399,4940
1438,4853,6417,4943
1439,4853,6417,4944
1440,4853,6417,4945
1441,4854,6430,4945
1442,4854,6437,4947
1443,4854,6437,4947
1444,4854,6439,4948
1445,4854,6439,4948
1446,4861,6439,4962
1447,4862,6443,4985
1448,4862,6443,4985
1449,4862,6445,4986
1450,4862,6446,4987
1451,4863,6446,4988
1452,4863,6448,4989
1453,4864,6448,4990
1454,4864,6448,4990
1455,4866,6448,4990
1456,4867,6448,4990
1457,4869,6455,4990
1458,4871,6456,5004
1459,4880,6458,5005
1460,4881,6458,5010
1461,4881,6459,5011
1462,4885,6461,5011
1463,4885,6463,5011
1464,4886,6466,5017
1465,4887,6466,5028
1466,4888,6467,5028
1467,4891,6471,5028
1468,4892,6474,5028
1469,4895,6474,5028
1470,4911,6476,5043
1471,4914,6476,5043
1472,4914,6476,5043
1473,4916,6478,5054
1474,4916,6479,5054
1475,4916,6480,5081
1476,4916,6484,5082
1477,4916,6490,5083
1478,4917,6496,5085
1479,4917,6497,5086
1480,4917,6498,5086
1481,4918,6501,5086
1482,4918,6503,5087
1483,4918,6503,5087
1484,4918,6508,5088
1485,4918,6508,5093
1486,4919,6508,5095
1487,4921,6508,5095
1488,4921,6509,5095
1489,4921,6510,5096
1490,4921,6511,5096
1491,4922,6512,5100
1492,4923,6512,5102
1493,4928,6512,5103
1494,4947,6524,5103
1495,4947,6524,5105
1496,4948,6524,5105
1497,4948,6524,5118
1498,4948,6525,5118
1499,4949,6525,5118
1500,4950,6525,5120
1501,4950,6525,5124
1502,4951,6525,5126
1503,4951,6526,5127
1504,4951,6527,5148
1505,4951,6527,5149
1506,4951,6527,5164
1507,4962,6529,5164
1508,4962,6530,5165
1509,4962,6534,5165
1510,4962,6534,5168
1511,4962,6534,5170
1512,4972,6534,5170
1513,4972,6537,5170
1514,4972,6546,5171
1515,4975,6547,5171
1516,4975,6548,5175
1517,4976,6549,5176
1518,4987,6554,5177
1519,4987,6560,5178
1520,4987,6560,5178
1521,4987,6574,5197
1522,4988,6574,5197
1523,4988,6574,5228
1524,4988,6574,5230
1525,4989,6575,5230
1526,4990,6576,5230
1527,5002,6579,5230
1528,5002,6582,5251
1529,5002,6583,5251
1530,5002,6584,5251
1531,5004,6585,5252
1532,5004,6585,5252
1533,5005,6585,5252
1534,5006,6597,5271
1535,5006,6606,5271
1536,5006,6606,5271
1537,5006,6607,5274
1538,5006,6609,5275
1539,5006,6610,5275
1540,5006,6611,5276
1541,5006,6611,5282
1542,5006,6616,5290
1543,5007,6618,5290
1544,5007,6618,5291
1545,5008,6619,5291
1546,5010,6620,5291
1547,5010,6621,5291
1548,5010,6622,5291
1549,5012,6624,5291
1550,5024,6625,5291
1551,5024,6627,5292
1552,5025,6629,5292
1553,5025,6631,5292
1554,5034,6640,5306
1555,5035,6643,5325
1556,5035,6643,5332
1557,5035,6649,5337
1558,5036,6669,5337
1559,5036,6669,5341
1560,5036,6669,5342
1561,5038,6670,5342
1562,5038,6670,5342
1563,5038,6671,5348
1564,5040,6671,5348
1565,5041,6677,5348
1566,5041,6692,5348
1567,5042,6692,5348
1568,5042,6694,5350
1569,5042,6696,5352
1570,5042,6696,5353
1571,5042,6705,5353
1572,5056,6705,5353
1573,5057,6705,5353
1574,5057,6705,5366
1575,5058,6707,5376
1576,5058,6711,5376
1577,5058,6712,5376
1578,5059,6713,5377
1579,5060,6713,5377
1580,5060,6714,5378
1581,5070,6719,5378
1582,5070,6719,5379
1583,5070,6719,5379
1584,5070,6719,5379
1585,5071,6719,5379
1586,5071,6722,5379
1587,5071,6725,5379
1588,5072,6726,5379
1589,5075,6729,5379
1590,5075,6731,5379
1591,5077,6735,5379
1592,5078,6735,5379
1593,5078,6735,5385
1594,5079,6737,5388
1595,5091,6747,5388
1596,5093,6749,5388
1597,5093,6750,5389
1598,5093,6750,5392
1599,5093,6750,5393
1600,5093,6751,5393
1601,5095,6751,5393
1602,5096,6753,5394
1603,5096,6754,5394
1604,5097,6768,5396
1605,5098,6768,5396
1606,5099,6776,5398
1607,5099,6778,5398
1608,5099,6778,5415
1609,5099,6784,5415
1610,5101,6784,5416
1611,5103,6786,5416
1612,5106,6788,5421
1613,5106,6789,5423
1614,5109,6789,5424
1615,5111,6791,5424
1616,5111,6791,5446
1617,5111,6791,5447
1618,5115,6792,5448
1619,5115,6793,5448
1620,5116,6795,5450
1621,5118,6796,5450
1622,5118,6799,5468
1623,5118,6800,5468
1624,5119,6801,5468
1625,5119,6801,5473
1626,5119,6804,5473
1627,5119,6805,5473
1628,5119,6807,5473
1629,5124,6807,5474
1630,5125,6807,5480
1631,5125,6807,5480
1632,5125,6814,5489
1633,5125,6815,5489
1634,5125,6816,5490
1635,5126,6822,5490
1636,5127,6822,5490
1637,5128,6822,5508
1638,5128,6825,5508
1639,5128,6826,5524
1640,5128,6826,5524
1641,5132,6829,5527
1642,5133,6832,5528
1643,5141,6834,5528
1644,5141,6834,5537
1645,5142,6834,5537
1646,5143,6835,5555
1647,5143,6839,5570
1648,5143,6840,5576
1649,5144,6841,5576
1650,5145,6843,5585
1651,5145,6849,5585
1652,5146,6849,5585
1653,5148,6851,5585
1654,5149,6852,5587
1655,5151,6854,5587
1656,5153,6861,5587
1657,5154,6861,5588
1658,5154,6862,5594
1659,5155,6863,5595
1660,5156,6865,5596
1661,5157,6867,5596
1662,5167,6868,5597
1663,5167,6869,5597
1664,5167,6869,5598
1665,5168,6869,5600
1666,5169,6883,5600
1667,5169,6885,5601
1668,5170,6903,5601
1669,5171,6904,5601
1670,5171,6905,5601
1671,5172,6922,5601
1672,5182,6922,5603
1673,5185,6923,5603
1674,5185,6928,5604
1675,5186,6929,5604
1676,5187,6931,5604
1677,5187,6933,5605
1678,5188,6935,5605
1679,5190,6936,5605
1680,5190,6937,5605
1681,5190,6938,5605
1682,5191,6939,5605
1683,5191,6940,5605
1684,5192,6940,5605
1685,5193,6940,5606
1686,5194,6941,5606
1687,5194,6943,5606
1688,5196,6944,5610
1689,5196,6944,5610
1690,5196,6948,5610
1691,5196,6948,5610
1692,5196,6948,5610
1693,5196,6950,5610
1694,5196,6951,5611
1695,5196,6961,5611
1696,5197,6962,5612
1697,5197,6962,5612
1698,5199,6965,5612
1699,5199,6971,5612
1700,5199,6981,5615
1701,5200,6982,5615
1702,5200,6982,5615
1703,5201,6985,5615
1704,5201,6989,5619
1705,5202,6989,5621
1706,5202,6995,5626
1707,5204,7007,5630
1708,5205,7007,5631
1709,5207,7007,5632
1710,5207,7008,5632
1711,5208,7019,5637
1712,5208,7021,5637
1713,5210,7024,5649
1714,5210,7024,5672
1715,5210,7025,5674
1716,5210,7030,5676
1717,5214,7031,5677
1718,5214,7038,5701
1719,5215,7038,5701
1720,5218,7042,5704
1721,5218,7043,5704
1722,5222,7046,5705
1723,5224,7051,5705
1724,5224,7053,5705
1725,5224,7058,5708
1726,5226,7059,5708
1727,5226,7060,5708
1728,5234,7060,5714
1729,5234,7062,5717
1730,5234,7064,5717
1731,5235,7066,5717
1732,5235,7066,5717
1733,5235,7066,5718
1734,5235,7067,5718
1735,5238,7067,5718
1736,5239,7068,5719
1737,5242,7068,5719
1738,5243,7072,5722
1739,5246,7082,5722
1740,5256,7083,5722
1741,5256,7089,5722
1742,5256,7089,5722
1743,5257,7091,5753
1744,5258,7107,5756
1745,5259,7107,5759
1746,5267,7107,5759
1747,5267,7107,5760
1748,5267,7111,5760
1749,5267,7111,5760
1750,5267,7111,5760
1751,5267,7112,5760
1752,5269,7112,5761
1753,5269,7125,5763
1754,5269,7126,5764
1755,5277,7127,5765
1756,5277,7127,5766
1757,5277,7128,5766
1758,5277,7131,5766
1759,5279,7133,5766
1760,5279,7134,5766
1761,5290,7134,5767
1762,5290,7134,5768
1763,5291,7139,5783
1764,5291,7139,5783
1765,5291,7163,5803
1766,5301,7163,5804
1767,5301,7163,5808
1768,5301,7175,5813
1769,5312,7178,5813
1770,5313,7180,5820
1771,5313,7180,5821
1772,5313,7180,5821
1773,5314,7189,5825
1774,5314,7190,5830
1775,5314,7202,5836
1776,5315,7204,5845
1777,5316,7204,5846
1778,5316,7204,5846
1779,5316,7204,5847
1780,5317,7206,5847
1781,5317,7207,5847
1782,5317,7212,5847
1783,5317,7212,5850
1784,5317,7212,5850
1785,5317,7214,5852
1786,5317,7214,5853
1787,5317,7214,5854
1788,5318,7214,5854
1789,5319,7215,5854
1790,5319,7217,5855
1791,5320,7221,5855
1792,5320,7221,5855
1793,5320,7221,5859
1794,5320,7221,5861
1795,5320,7225,5863
1796,5320,7225,5863
1797,5321,7226,5863
1798,5334,7226,5863
1799,5334,7227,5863
1800,5335,7229,5863
1801,5335,7231,5863
1802,5336,7231,5863
1803,5337,7232,5863
1804,5337,7232,5868
1805,5337,7232,5868
1806,5337,7234,5869
1807,5353,7234,5869
1808,5353,7234,5869
1809,5354,7235,5872
1810,5354,7237,5886
1811,5356,7239,5886
1812,5356,7239,5886
1813,5356,7252,5886
1814,5356,7253,5886
1815,5356,7261,5886
1816,5356,7262,5886
1817,5356,7264,5887
1818,5356,7264,5887
1819,5356,7265,5887
1820,5356,7272,5888
1821,5356,7272,5891
1822,5357,7273,5891
1823,5357,7273,5910
1824,5367,7274,5916
1825,5368,7274,5916
1826,5368,7274,5916
1827,5368,7274,5918
1828,5370,7275,5918
1829,5370,7276,5919
1830,5380,7285,5921
1831,5380,7286,5924
1832,5383,7299,5924
1833,5386,7303,5924
1834,5386,7309,5926
1835,5391,7309,5926
1836,5393,7314,5926
1837,5393,7314,5926
1838,5393,7315,5928
1839,5393,7319,5930
1840,5396,7319,5931
1841,5396,7321,5931
1842,5396,7321,5932
1843,5396,7322,5935
1844,5396,7334,5935
1845,5401,7345,5935
1846,5401,7345,5937
1847,5401,7345,5938
1848,5401,7347,5938
1849,5401,7348,5938
1850,5401,7356,5942
1851,5402,7356,5947
1852,5402,7358,5949
1853,5404,7380,5949
1854,5406,7382,5949
1855,5406,7383,5951
1856,5406,7390,5966
1857,5406,7400,5976
1858,5412,7409,5986
1859,5412,7410,5986
